file,kind,text,proposed_key,status
src/dashboard/templates/bulk_upload.html,text,"none, 1, 2, 3, 4... up to 20",bulk_upload.ui.none_1_2_3_4_up_to_20,todo
src/dashboard/templates/bulk_upload.html,text,"uaeEmirate (lowercase, underscores)",bulk_upload.ui.uaeemirate_lowercase_underscores,todo
src/dashboard/templates/bulk_upload.html,text,dubai,bulk_upload.ui.dubai,todo
src/dashboard/templates/bulk_upload.html,text,abu_dhabi,bulk_upload.ui.abu_dhabi,todo
src/dashboard/templates/bulk_upload.html,text,northern_emirates,bulk_upload.ui.northern_emirates,todo
src/dashboard/templates/bulk_upload.html,text,"Note: Sharjah, Ajman, RAK, Fujairah, UAQ are all under ""northern_emirates""",bulk_upload.ui.note_sharjah_ajman_rak_fujairah_uaq_are_all_unde,todo
src/dashboard/templates/bulk_upload.html,text,compliance.type (by emirate),bulk_upload.ui.compliance_type_by_emirate,todo
src/dashboard/templates/bulk_upload.html,text,Dubai:,bulk_upload.ui.dubai,todo
src/dashboard/templates/bulk_upload.html,text,rera,bulk_upload.ui.rera,todo
src/dashboard/templates/bulk_upload.html,text,or,bulk_upload.ui.or,todo
src/dashboard/templates/bulk_upload.html,text,dtcm,bulk_upload.ui.dtcm,todo
src/dashboard/templates/bulk_upload.html,text,Abu Dhabi:,bulk_upload.ui.abu_dhabi,todo
src/dashboard/templates/bulk_upload.html,text,adrec,bulk_upload.ui.adrec,todo
src/dashboard/templates/bulk_upload.html,text,Northern:,bulk_upload.ui.northern,todo
src/dashboard/templates/bulk_upload.html,text,No compliance required,bulk_upload.ui.no_compliance_required,todo
src/dashboard/templates/bulk_upload.html,text,Use comma-separated or pipe-separated values in your CSV. Example:,bulk_upload.ui.use_comma_separated_or_pipe_separated_values_in_,todo
src/dashboard/templates/bulk_upload.html,text,"balcony, central-ac, security",bulk_upload.ui.balcony_central_ac_security,todo
src/dashboard/templates/bulk_upload.html,text,balcony,bulk_upload.ui.balcony,todo
src/dashboard/templates/bulk_upload.html,text,barbecue-area,bulk_upload.ui.barbecue_area,todo
src/dashboard/templates/bulk_upload.html,text,built-in-wardrobes,bulk_upload.ui.built_in_wardrobes,todo
src/dashboard/templates/bulk_upload.html,text,central-ac,bulk_upload.ui.central_ac,todo
src/dashboard/templates/bulk_upload.html,text,childrens-play-area,bulk_upload.ui.childrens_play_area,todo
src/dashboard/templates/bulk_upload.html,text,childrens-pool,bulk_upload.ui.childrens_pool,todo
src/dashboard/templates/bulk_upload.html,text,concierge,bulk_upload.ui.concierge,todo
src/dashboard/templates/bulk_upload.html,text,conference-room,bulk_upload.ui.conference_room,todo
src/dashboard/templates/bulk_upload.html,text,covered-parking,bulk_upload.ui.covered_parking,todo
src/dashboard/templates/bulk_upload.html,text,dining-in-building,bulk_upload.ui.dining_in_building,todo
src/dashboard/templates/bulk_upload.html,text,electricity,bulk_upload.ui.electricity,todo
src/dashboard/templates/bulk_upload.html,text,fibre-optics,bulk_upload.ui.fibre_optics,todo
src/dashboard/templates/bulk_upload.html,text,fixed-phone,bulk_upload.ui.fixed_phone,todo
src/dashboard/templates/bulk_upload.html,text,flood-drainage,bulk_upload.ui.flood_drainage,todo
src/dashboard/templates/bulk_upload.html,text,kitchen-appliances,bulk_upload.ui.kitchen_appliances,todo
src/dashboard/templates/bulk_upload.html,text,lobby-in-building,bulk_upload.ui.lobby_in_building,todo
src/dashboard/templates/bulk_upload.html,text,maid-service,bulk_upload.ui.maid_service,todo
src/dashboard/templates/bulk_upload.html,text,maids-room,bulk_upload.ui.maids_room,todo
src/dashboard/templates/bulk_upload.html,text,networked,bulk_upload.ui.networked,todo
src/dashboard/templates/bulk_upload.html,text,no-services,bulk_upload.ui.no_services,todo
src/dashboard/templates/bulk_upload.html,text,pets-allowed,bulk_upload.ui.pets_allowed,todo
src/dashboard/templates/bulk_upload.html,text,private-garden,bulk_upload.ui.private_garden,todo
src/dashboard/templates/bulk_upload.html,text,private-gym,bulk_upload.ui.private_gym,todo
src/dashboard/templates/bulk_upload.html,text,private-jacuzzi,bulk_upload.ui.private_jacuzzi,todo
src/dashboard/templates/bulk_upload.html,text,private-pool,bulk_upload.ui.private_pool,todo
src/dashboard/templates/bulk_upload.html,text,sanitation,bulk_upload.ui.sanitation,todo
src/dashboard/templates/bulk_upload.html,text,security,bulk_upload.ui.security,todo
src/dashboard/templates/bulk_upload.html,text,shared-gym,bulk_upload.ui.shared_gym,todo
src/dashboard/templates/bulk_upload.html,text,shared-pool,bulk_upload.ui.shared_pool,todo
src/dashboard/templates/bulk_upload.html,text,shared-spa,bulk_upload.ui.shared_spa,todo
src/dashboard/templates/bulk_upload.html,text,study,bulk_upload.ui.study,todo
src/dashboard/templates/bulk_upload.html,text,vastu-compliant,bulk_upload.ui.vastu_compliant,todo
src/dashboard/templates/bulk_upload.html,text,view-of-landmark,bulk_upload.ui.view_of_landmark,todo
src/dashboard/templates/bulk_upload.html,text,view-of-water,bulk_upload.ui.view_of_water,todo
src/dashboard/templates/bulk_upload.html,text,walk-in-closet,bulk_upload.ui.walk_in_closet,todo
src/dashboard/templates/bulk_upload.html,text,waters,bulk_upload.ui.waters,todo
src/dashboard/templates/bulk_upload.html,text,Here's a sample CSV structure matching the PropertyFinder API:,bulk_upload.ui.here_s_a_sample_csv_structure_matching_the_prope,todo
src/dashboard/templates/bulk_upload.html,text,"title_en,description_en,type,category,uaeEmirate,price_type,price_amount,downpayment,location_id,bedrooms,bathrooms,size,reference,compliance_type,permit_number,projectStatus,furnishingType,parkingSlots,amenities,images,assigned_to_id ""Stunning 2BR Marina View"",""Beautiful apartment with panoramic views..."",apartment,residential,dubai,sale,2500000,250000,12345,2,3,1450,REF-001,rera,7116777484,completed,furnished,1,""balcony,central-ac,shared-pool"",""https://example.com/img1.jpg,https://example.com/img2.jpg"",123456 ""Modern 1BR for Rent"",""Stylish apartment near Dubai Mall..."",apartment,residential,dubai,yearly,95000,,34567,1,2,850,REF-002,rera,7116888495,completed,furnished,1,""shared-gym,shared-pool"",""https://example.com/img3.jpg"",123456",bulk_upload.ui.title_en_description_en_type_category_uaeemirate,todo
src/dashboard/templates/bulk_upload.html,text,Important Notes,bulk_upload.ui.important_notes,todo
src/dashboard/templates/bulk_upload.html,text,location_id:,bulk_upload.ui.location_id,todo
src/dashboard/templates/bulk_upload.html,text,Must be a valid Location ID from the PropertyFinder Locations API,bulk_upload.ui.must_be_a_valid_location_id_from_the_propertyfin,todo
src/dashboard/templates/bulk_upload.html,text,assigned_to_id:,bulk_upload.ui.assigned_to_id,todo
src/dashboard/templates/bulk_upload.html,text,The Public Profile ID of the agent (from Users API),bulk_upload.ui.the_public_profile_id_of_the_agent_from_users_ap,todo
src/dashboard/templates/bulk_upload.html,text,permit_number:,bulk_upload.ui.permit_number,todo
src/dashboard/templates/bulk_upload.html,text,Required for Dubai (RERA) and Abu Dhabi (ADREC),bulk_upload.ui.required_for_dubai_rera_and_abu_dhabi_adrec,todo
src/dashboard/templates/bulk_upload.html,text,images:,bulk_upload.ui.images,todo
src/dashboard/templates/bulk_upload.html,text,URLs must be publicly accessible for at least 1 hour,bulk_upload.ui.urls_must_be_publicly_accessible_for_at_least_1_,todo
src/dashboard/templates/bulk_upload.html,text,type:,bulk_upload.ui.type,todo
src/dashboard/templates/bulk_upload.html,text,"Use full names like ""apartment"", ""villa"", not codes",bulk_upload.ui.use_full_names_like_apartment_villa_not_codes,todo
src/dashboard/templates/bulk_upload.html,text,Download Sample CSV,bulk_upload.ui.download_sample_csv,todo
src/dashboard/templates/bulk_upload.html,text,Download Sample JSON,bulk_upload.ui.download_sample_json,todo
src/dashboard/templates/bulk_upload.html,text,Do's,bulk_upload.ui.do_s,todo
src/dashboard/templates/bulk_upload.html,text,• Use UTF-8 encoding for Arabic text,bulk_upload.ui.use_utf_8_encoding_for_arabic_text,todo
src/dashboard/templates/bulk_upload.html,text,• Keep titles under 100 characters,bulk_upload.ui.keep_titles_under_100_characters,todo
src/dashboard/templates/bulk_upload.html,text,• Keep descriptions under 5000 characters,bulk_upload.ui.keep_descriptions_under_5000_characters,todo
src/dashboard/templates/bulk_upload.html,text,"• Use API property types (apartment, villa, etc.)",bulk_upload.ui.use_api_property_types_apartment_villa_etc,todo
src/dashboard/templates/bulk_upload.html,text,• Include at least one image URL,bulk_upload.ui.include_at_least_one_image_url,todo
src/dashboard/templates/bulk_upload.html,text,• Use consistent formatting for all rows,bulk_upload.ui.use_consistent_formatting_for_all_rows,todo
src/dashboard/templates/bulk_upload.html,text,"• Use ""Custom Value"" for same agent on all listings",bulk_upload.ui.use_custom_value_for_same_agent_on_all_listings,todo
src/dashboard/templates/bulk_upload.html,text,• Image URLs must be publicly accessible for 1+ hour,bulk_upload.ui.image_urls_must_be_publicly_accessible_for_1_hou,todo
src/dashboard/templates/bulk_upload.html,text,Don'ts,bulk_upload.ui.don_ts,todo
src/dashboard/templates/bulk_upload.html,text,• Don't include currency symbols in price (just numbers),bulk_upload.ui.don_t_include_currency_symbols_in_price_just_num,todo
src/dashboard/templates/bulk_upload.html,text,"• Don't use commas in numbers (2500000 not 2,500,000)",bulk_upload.ui.don_t_use_commas_in_numbers_2500000_not_2_500_00,todo
src/dashboard/templates/bulk_upload.html,text,• Don't leave required fields empty,bulk_upload.ui.don_t_leave_required_fields_empty,todo
src/dashboard/templates/bulk_upload.html,text,• Don't exceed file size limit (16MB),bulk_upload.ui.don_t_exceed_file_size_limit_16mb,todo
src/dashboard/templates/bulk_upload.html,text,• Don't use special characters in reference,bulk_upload.ui.don_t_use_special_characters_in_reference,todo
src/dashboard/templates/bulk_upload.html,text,• Don't include HTML or emojis in title/description,bulk_upload.ui.don_t_include_html_or_emojis_in_title_descriptio,todo
src/dashboard/templates/bulk_upload.html,text,"• Don't use ""rent"" - use ""yearly"", ""monthly"", etc.",bulk_upload.ui.don_t_use_rent_use_yearly_monthly_etc,todo
src/dashboard/templates/bulk_upload.html,text,Pro Tips,bulk_upload.ui.pro_tips,todo
src/dashboard/templates/bulk_upload.html,text,Same agent for all:,bulk_upload.ui.same_agent_for_all,todo
src/dashboard/templates/bulk_upload.html,text,"Select ""Custom Value"" for assigned_agent and enter the email once",bulk_upload.ui.select_custom_value_for_assigned_agent_and_enter,todo
src/dashboard/templates/bulk_upload.html,text,Images:,bulk_upload.ui.images,todo
src/dashboard/templates/bulk_upload.html,text,Separate multiple image URLs with commas or pipes (|),bulk_upload.ui.separate_multiple_image_urls_with_commas_or_pipe,todo
src/dashboard/templates/bulk_upload.html,text,Amenities:,bulk_upload.ui.amenities,todo
src/dashboard/templates/bulk_upload.html,text,"Use exact values like ""balcony, central-ac"" - no spaces in names",bulk_upload.ui.use_exact_values_like_balcony_central_ac_no_spac,todo
src/dashboard/templates/bulk_upload.html,text,Reference:,bulk_upload.ui.reference,todo
src/dashboard/templates/bulk_upload.html,text,Optional - leave empty to auto-generate unique references (LM-YYYYMMDD-XXXXX),bulk_upload.ui.optional_leave_empty_to_auto_generate_unique_ref,todo
src/dashboard/templates/bulk_upload.html,text,Preview:,bulk_upload.ui.preview,todo
src/dashboard/templates/bulk_upload.html,text,Check the preview table before submitting to catch errors early,bulk_upload.ui.check_the_preview_table_before_submitting_to_cat,todo
src/dashboard/templates/bulk_upload.html,text,0) { currentRow.push(currentValue.trim()); if (currentRow.some(v => v)) { // Only add non-empty rows rows.push(currentRow); } currentRow = []; currentValue = ''; } } else { currentValue += char; } } // Don't forget the last row if (currentValue || currentRow.length > 0) { currentRow.push(currentValue.trim()); if (currentRow.some(v => v)) { rows.push(currentRow); } } if (rows.length,bulk_upload.ui.0_currentrow_push_currentvalue_trim_if_currentro,todo
src/dashboard/templates/bulk_upload.html,text,"1) { console.log('Data row 1 columns:', rows[1].length); console.log('Data row 1 first 5 values:', rows[1].slice(0, 5)); } // Parse data rows this.csvData = []; for (let i = 1; i",bulk_upload.ui.1_console_log_data_row_1_columns_rows_1_length_c,todo
src/dashboard/templates/bulk_upload.html,text,"{ row[header] = values[idx] !== undefined ? values[idx] : ''; }); this.csvData.push(row); console.log(`Row ${i} object keys:`, Object.keys(row).length, 'Sample:', row['Title_en'] || row['title_en'] || '(no title)'); } console.log('Final csvData length:', this.csvData.length); if (this.csvData.length > 0) { console.log('First row data sample:', { 'Title_en': this.csvData[0]['Title_en'], 'Description_en': this.csvData[0]['Description_en']?.substring(0, 50) + '...', 'Ameneties': this.csvData[0]['Ameneties'], 'Property Type': this.csvData[0]['Property Type'] }); } console.log('========================='); }, parseCSVLine(line, delimiter) { const result = []; let current = ''; let inQuotes = false; for (let i = 0; i",bulk_upload.ui.row_header_values_idx_undefined_values_idx_this_,todo
src/dashboard/templates/connections.html,alert,Failed to save connection,connections.alerts.failed_to_save_connection,todo
src/dashboard/templates/connections.html,alert,Failed to delete connection,connections.alerts.failed_to_delete_connection,todo
src/dashboard/templates/connections.html,alert,Connection successful!,connections.alerts.connection_successful,todo
src/dashboard/templates/connections.html,alert,Connection failed:,connections.alerts.connection_failed,todo
src/dashboard/templates/connections.html,alert,Failed to test connection,connections.alerts.failed_to_test_connection,todo
src/dashboard/templates/connections.html,alert,"Save the connection first, then use the Test button to verify it.",connections.alerts.save_the_connection_first_then_use_the_test_butt,todo
src/dashboard/templates/connections.html,placeholder,field.placeholder || '',connections.placeholders.field_placeholder,todo
src/dashboard/templates/connections.html,placeholder,field.placeholder || '••••••••',connections.placeholders.field_placeholder,todo
src/dashboard/templates/connections.html,text,Configure API connections for this workspace,connections.ui.configure_api_connections_for_this_workspace,todo
src/dashboard/templates/connections.html,text,Back to Workspaces,connections.ui.back_to_workspaces,todo
src/dashboard/templates/connections.html,text,Add Connection,connections.ui.add_connection,todo
src/dashboard/templates/connections.html,text,Connect your workspace to external services,connections.ui.connect_your_workspace_to_external_services,todo
src/dashboard/templates/connections.html,text,Connected,connections.ui.connected,todo
src/dashboard/templates/connections.html,text,Active Connections,connections.ui.active_connections,todo
src/dashboard/templates/connections.html,text,Pending,connections.ui.pending,todo
